frame_idx,track_id,x,y,w,h,conf
254,28,721,164,91,300,0.6960964202880859
254,45,784,105,194,469,0.7878516316413879
254,4,1108,74,456,998,0.9131299257278442
254,37,222,167,130,311,0.8386370539665222
254,51,981,140,96,254,0.7270985245704651
254,56,1051,128,132,271,0.6222929358482361
254,53,634,142,79,318,0.535491406917572
254,25,1507,58,394,902,0.6790310144424438
255,39,512,130,153,382,0.8210886120796204
255,28,721,162,92,300,0.7100570797920227
255,45,785,106,194,469,0.7897770404815674
255,4,1115,82,456,989,0.9083914160728455
255,37,223,166,131,311,0.8274826407432556
255,51,980,139,96,260,0.6832499504089355
255,56,1053,127,126,261,0.5048927664756775
255,53,630,139,81,322,0.5923711657524109
255,25,1515,55,398,911,0.5876550078392029
255,59,1409,31,251,348,0.5181372165679932
255,57,1020,128,276,390,0.6507865190505981
256,39,511,130,153,382,0.8202676177024841
256,28,720,159,94,302,0.7558422684669495
256,45,786,106,192,466,0.7900488972663879
256,4,1122,87,457,984,0.9113787412643433
256,37,225,164,130,311,0.8204291462898254
256,51,980,138,96,262,0.6656306385993958
256,56,1057,124,111,233,0.47908294200897217
256,53,627,133,82,327,0.6501477956771851
256,25,1520,53,400,931,0.6460694074630737
256,59,1408,34,256,355,0.5224348902702332
256,57,1000,127,302,430,0.5979412794113159
257,39,510,129,152,381,0.8152449727058411
257,28,720,157,94,305,0.7585256695747375
257,45,788,105,190,463,0.7751219868659973
257,4,1129,92,458,978,0.9201809763908386
257,37,226,164,131,311,0.8101279139518738
257,51,981,137,95,264,0.6429823637008667
257,56,1058,120,102,215,0.46178045868873596
257,53,625,130,83,329,0.6701487898826599
257,25,1520,47,400,969,0.7073918581008911
257,59,1411,37,264,366,0.5315316915512085
257,57,998,118,315,451,0.6993169188499451
258,39,509,128,151,381,0.8163706660270691
258,28,720,157,95,304,0.7351804971694946
258,45,788,105,191,467,0.7168875932693481
258,4,1135,94,459,976,0.9275294542312622
258,37,227,162,133,316,0.8223720192909241
258,51,982,136,94,263,0.5954251289367676
258,53,625,129,84,328,0.6962502002716064
258,25,1525,43,395,988,0.7162620425224304
258,57,1002,111,317,458,0.7042696475982666
259,39,508,128,149,379,0.8115878105163574
259,28,721,159,96,302,0.7225687503814697
259,45,787,103,192,470,0.7639735341072083
259,4,1139,95,462,975,0.9318522810935974
259,37,229,163,132,315,0.813249945640564
259,51,982,136,93,260,0.6212348341941833
259,53,626,127,85,329,0.7555199861526489
259,25,1529,40,391,1006,0.7866413593292236
259,57,1010,106,310,452,0.6320035457611084
260,39,508,128,149,378,0.8220514059066772
260,28,722,158,95,303,0.7059672474861145
260,45,787,102,191,472,0.7472489476203918
260,4,1143,92,466,977,0.9188401103019714
260,37,231,164,132,313,0.8002495765686035
260,51,982,134,91,260,0.6023062467575073
260,53,627,126,86,330,0.7634556293487549
260,25,1536,39,384,1001,0.7733185291290283
260,57,1020,104,309,455,0.5341808199882507
261,39,508,127,148,379,0.8138343095779419
261,28,722,157,97,304,0.6730912327766418
261,45,785,101,192,473,0.7430448532104492
261,4,1147,89,470,980,0.9043236970901489
261,37,233,164,130,308,0.7949072122573853
261,51,981,134,90,259,0.609029233455658
261,53,628,126,87,330,0.7604629397392273
261,25,1541,34,379,1009,0.7989931106567383
261,57,969,101,431,661,0.5905210375785828
261,52,1421,45,259,897,0.4516933262348175
262,39,508,126,149,380,0.8067401051521301
262,28,723,154,97,307,0.5818066596984863
262,45,784,98,192,475,0.7666842341423035
262,4,1150,85,474,984,0.9069961905479431
262,37,235,167,130,306,0.7954357266426086
262,51,981,135,89,261,0.6242655515670776
262,53,629,127,87,329,0.7452699542045593
262,25,1547,33,373,1016,0.8199084401130676
262,57,959,100,463,741,0.7537720203399658
263,39,508,125,148,381,0.7991412281990051
263,45,778,96,194,479,0.6899251341819763
263,4,1155,77,480,990,0.9087554812431335
263,37,236,169,131,308,0.8082910776138306
263,51,981,136,89,262,0.634002685546875
263,53,630,130,87,325,0.7252787947654724
263,25,1550,29,370,1033,0.8273736238479614
263,57,964,101,465,778,0.7593305110931396
263,59,1435,39,242,337,0.5495497584342957
264,39,508,124,148,380,0.793878972530365
264,45,775,94,195,483,0.6768839955329895
264,4,1158,68,486,999,0.9212683439254761
264,37,236,171,131,307,0.7987141013145447
264,51,980,135,89,265,0.6278834939002991
264,53,632,134,87,320,0.74074786901474
264,25,1564,28,356,993,0.8161947727203369
264,57,971,104,452,789,0.7377461791038513
265,39,508,125,146,378,0.7890260815620422
265,45,776,93,194,479,0.7149718403816223
265,4,1160,61,493,1007,0.9211230874061584
265,37,236,173,131,305,0.7892839908599854
265,51,978,136,88,264,0.6520015001296997
265,53,632,137,88,319,0.7503952980041504
265,25,1566,27,354,1014,0.838697612285614
265,57,975,110,430,787,0.6982390284538269
266,39,508,125,145,376,0.7857104539871216
266,45,773,93,196,482,0.6823588609695435
266,4,1161,52,499,1016,0.9164828658103943
266,37,237,173,132,307,0.7875165343284607
266,51,977,135,87,265,0.6907791495323181
266,53,632,139,89,316,0.7799317240715027
266,25,1569,29,351,1026,0.8398225903511047
266,57,984,115,409,780,0.670048177242279
266,56,1033,107,120,263,0.4572480022907257
267,39,507,126,143,373,0.7805624008178711
267,45,771,93,197,484,0.6806735396385193
267,4,1161,45,504,1023,0.9216693639755249
267,37,237,173,134,308,0.79864901304245
267,51,975,134,87,265,0.6824901700019836
267,53,631,139,90,316,0.7919142842292786
267,25,1574,32,346,1034,0.8800603747367859
267,57,993,118,392,778,0.6471273303031921
267,56,1035,105,118,268,0.47642964124679565
267,59,1454,26,250,356,0.5619496703147888
268,39,506,126,141,370,0.793973445892334
268,45,769,94,199,486,0.719194233417511
268,4,1163,42,507,1026,0.9398881793022156
268,37,238,171,136,312,0.8073046207427979
268,51,974,133,88,267,0.6743053793907166
268,53,630,136,92,319,0.8019391894340515
268,25,1581,33,339,1035,0.8901711702346802
268,57,997,117,381,791,0.7394343614578247
268,56,1037,105,116,271,0.4822446405887604
268,59,1459,22,247,359,0.6091840863227844
269,39,505,126,139,368,0.7950162291526794
269,45,767,94,201,488,0.778590738773346
269,4,1168,40,508,1027,0.9386669993400574
269,37,240,166,138,318,0.821265459060669
269,51,975,132,86,263,0.7145121097564697
269,53,629,135,93,320,0.816327691078186
269,25,1589,32,331,1037,0.894777774810791
269,57,1005,114,371,798,0.8178310394287109
269,56,1041,104,111,265,0.4631357789039612
269,59,1462,19,248,369,0.47602707147598267
269,60,1238,107,111,158,0.5262160897254944
270,39,506,126,138,367,0.7960388660430908
270,45,766,94,204,494,0.8139039874076843
270,4,1174,42,509,1026,0.9310377240180969
270,37,241,164,139,321,0.8101454973220825
270,51,974,130,88,266,0.7062702178955078
270,53,630,133,95,321,0.8227362632751465
270,25,1597,35,323,1033,0.8897991180419922
270,57,1012,110,361,803,0.8307492733001709
270,59,1467,16,245,373,0.4733746647834778
270,60,1239,105,114,161,0.5845487117767334
271,39,508,125,138,367,0.8070633411407471
271,45,765,96,205,492,0.8351450562477112
271,4,1181,49,506,1019,0.9336581230163574
271,37,244,162,138,321,0.804670512676239
271,51,974,129,88,266,0.7020070552825928
271,53,631,131,97,323,0.8470636010169983
271,25,1606,38,314,1030,0.8966536521911621
271,57,1017,105,352,810,0.8390018939971924
271,59,1468,14,245,381,0.5952257513999939
271,60,1240,104,116,164,0.5797359943389893
271,56,1041,105,111,273,0.45551028847694397
272,39,508,124,138,371,0.8139015436172485
272,45,765,97,206,492,0.8552572131156921
272,4,1186,56,505,1014,0.9314839243888855
272,37,247,162,137,320,0.8141440153121948
272,51,973,128,89,268,0.7069287896156311
272,53,632,128,99,325,0.8590368032455444
272,25,1615,38,305,1031,0.8877583742141724
272,57,1023,103,342,810,0.861309826374054
272,59,1469,12,249,395,0.4580557644367218
272,60,1240,104,120,169,0.5911476016044617
273,39,508,125,137,370,0.8109028339385986
273,45,765,97,207,492,0.8459405899047852
273,4,1193,64,501,1005,0.9221124053001404
273,37,248,161,137,321,0.818393349647522
273,51,971,128,91,275,0.6783252358436584
273,53,632,126,101,325,0.8627778887748718
273,25,1622,36,298,1036,0.8927192687988281
273,57,1028,101,333,810,0.8727777004241943
273,59,1473,11,245,396,0.6627959609031677
274,39,509,124,137,370,0.8264139294624329
274,45,764,95,209,496,0.8372762799263
274,4,1202,72,498,997,0.9221116304397583
274,37,249,161,137,322,0.7938798069953918
274,51,969,127,93,277,0.6957499384880066
274,53,633,125,101,324,0.8673570156097412
274,25,1629,31,291,1044,0.9084902405738831
274,57,1030,97,327,812,0.8775948286056519
274,59,1472,11,250,411,0.6009629964828491
275,39,510,124,137,368,0.8340734839439392
275,45,763,93,211,499,0.8358246684074402
275,4,1209,80,496,989,0.9197384715080261
275,37,249,161,138,322,0.8158694505691528
275,51,969,127,92,276,0.6895016431808472
275,53,634,125,101,322,0.8637211322784424
275,25,1639,28,281,1047,0.8807193636894226
275,57,1027,92,323,815,0.8919152021408081
275,59,1478,9,237,394,0.6378553509712219
276,39,512,124,136,364,0.8394551277160645
276,45,764,90,211,500,0.832124650478363
276,4,1219,91,494,978,0.9216448664665222
276,37,251,160,138,323,0.8528473377227783
276,51,968,126,94,282,0.6871165037155151
276,53,635,124,103,323,0.8577074408531189
276,25,1648,25,272,1044,0.8642300963401794
276,57,1024,91,322,815,0.8638801574707031
276,59,1483,9,228,377,0.5363280177116394
277,39,513,123,135,361,0.8403054475784302
277,45,765,88,214,505,0.8487063646316528
277,4,1232,93,496,977,0.9271589517593384
277,37,253,159,138,324,0.8645722270011902
277,51,970,126,92,279,0.7027670741081238
277,53,636,123,104,322,0.8296893835067749
277,25,1657,20,263,1047,0.8953842520713806
277,57,1016,92,322,816,0.8495055437088013
278,39,512,121,135,362,0.8426451086997986
278,45,765,85,215,509,0.8677344918251038
278,4,1244,92,497,978,0.9298765659332275
278,37,254,159,138,324,0.8529749512672424
278,51,971,126,91,276,0.7100275754928589
278,53,637,122,105,323,0.8357261419296265
278,25,1668,29,252,1036,0.8819396495819092
278,57,1003,93,326,823,0.8506516814231873
278,59,1491,14,225,367,0.5055068135261536
279,39,512,120,136,362,0.8600053191184998
279,45,765,82,216,513,0.8654959797859192
279,4,1252,86,502,984,0.9297043681144714
279,37,255,160,137,321,0.839957594871521
279,51,973,126,89,272,0.6706203818321228
279,53,639,124,105,321,0.8600702881813049
279,25,1677,28,243,1040,0.8713815212249756
279,57,995,96,328,823,0.865395188331604
279,61,1318,105,94,205,0.5116280913352966
279,59,1497,16,224,356,0.5476369261741638
279,60,1240,97,153,216,0.46865177154541016
280,39,512,119,137,363,0.8561385273933411
280,45,766,80,215,512,0.860893189907074
280,4,1261,78,509,993,0.9204447865486145
280,37,258,162,135,320,0.8498857617378235
280,51,973,126,90,273,0.6346333026885986
280,53,641,125,105,321,0.8626821041107178
280,25,1685,37,235,1038,0.8529483675956726
280,57,984,100,332,821,0.8803664445877075
280,61,1324,105,87,188,0.45051077008247375
280,59,1506,18,214,328,0.45227184891700745
281,39,511,116,136,362,0.8554293513298035
281,45,768,79,213,507,0.8632163405418396
281,4,1268,66,515,1004,0.9148120880126953
281,37,259,162,135,319,0.8609955906867981
281,51,975,126,89,269,0.6359879374504089
281,53,642,127,104,317,0.8685849905014038
281,25,1695,52,225,1018,0.848828911781311
281,57,973,104,338,823,0.9015201330184937
282,39,510,116,136,360,0.8555947542190552
282,45,771,78,210,499,0.8658267855644226
282,4,1276,47,525,1022,0.9183743000030518
282,37,260,163,135,318,0.8665880560874939
282,51,977,124,87,262,0.6327553987503052
282,53,642,128,105,315,0.870154857635498
282,25,1709,96,211,973,0.8262306451797485
282,57,962,102,348,838,0.9024478197097778
283,39,511,115,136,359,0.8724810481071472
283,45,772,77,210,498,0.8407948613166809
283,4,1286,29,536,1040,0.9335373640060425
283,37,261,164,135,317,0.851849377155304
283,51,978,123,85,255,0.6449554562568665
283,53,643,127,104,315,0.8667623400688171
283,25,1719,119,201,955,0.7848158478736877
283,57,953,99,356,852,0.8846319913864136
283,60,1217,95,199,291,0.4783880412578583
284,39,510,114,136,359,0.8687491416931152
284,45,772,77,211,501,0.8481318950653076
284,4,1295,18,543,1049,0.9226992726325989
284,37,262,165,134,316,0.854035496711731
284,51,977,122,85,255,0.5605065226554871
284,53,642,125,105,316,0.8662344217300415
284,25,1730,151,190,921,0.7040709257125854
284,57,950,101,359,850,0.884158194065094
285,39,509,113,136,359,0.8669599890708923
285,45,773,77,208,495,0.8406493663787842
285,4,1304,12,549,1055,0.9159268140792847
285,37,262,163,136,318,0.8475178480148315
285,51,974,120,85,256,0.46769994497299194
285,53,641,124,106,317,0.859286904335022
285,25,1740,162,180,914,0.7429221868515015
285,57,948,99,363,856,0.8833408355712891
286,39,508,113,135,357,0.86318439245224
286,45,774,79,206,487,0.8205254077911377
286,4,1315,8,555,1059,0.9142841100692749
286,37,263,161,137,319,0.8578688502311707
286,51,973,118,85,257,0.4500328600406647
286,53,640,123,106,318,0.8522600531578064
286,25,1747,169,173,904,0.6745806932449341
286,57,949,99,364,853,0.9061863422393799
286,62,458,143,72,243,0.4928723871707916
287,39,506,112,136,358,0.8492400646209717
287,45,775,81,202,480,0.7638680338859558
287,4,1321,3,561,1065,0.9312313199043274
287,37,265,159,137,319,0.8423194289207458
287,53,638,121,106,316,0.8334874510765076
287,25,1755,174,165,893,0.6915673613548279
287,57,952,94,366,855,0.8967171907424927
287,62,457,142,72,241,0.4698996841907501
288,39,504,111,136,359,0.8335615396499634
288,45,774,82,201,478,0.7718011736869812
288,4,1330,1,567,1067,0.941974937915802
288,37,267,158,136,316,0.839044451713562
288,53,637,119,106,316,0.8283681869506836
288,25,1764,173,156,895,0.6205145120620728
288,57,961,85,367,863,0.8827863335609436
288,62,456,141,72,238,0.49383771419525146
289,39,501,112,136,359,0.8245426416397095
289,45,771,81,204,485,0.7634050846099854
289,4,1337,2,568,1066,0.9502362608909607
289,37,267,159,135,313,0.8298751711845398
289,53,635,116,108,320,0.8243653774261475
289,25,1771,169,149,903,0.6283358335494995
289,57,969,79,368,869,0.8642256259918213
289,60,1216,95,234,356,0.5344048142433167
290,39,498,110,136,362,0.828955352306366
290,45,768,80,206,491,0.6619607210159302
290,4,1340,8,569,1060,0.9448684453964233
290,37,267,159,136,315,0.8515973687171936
290,53,634,113,108,321,0.8118253946304321
290,25,1773,169,147,903,0.6410481929779053
290,57,980,76,366,871,0.8772358298301697
290,60,1223,93,227,359,0.5480529069900513
291,39,495,109,137,361,0.8423827886581421
291,45,771,81,203,488,0.6653740406036377
291,4,1344,20,565,1048,0.9478117823600769
291,37,267,158,136,315,0.8522663712501526
291,53,633,110,109,323,0.8085561990737915
291,25,1778,168,142,903,0.47948044538497925
291,57,986,74,365,876,0.8866636753082275
291,60,1223,91,227,367,0.5296854972839355
292,39,493,108,136,361,0.855083703994751
292,45,765,79,204,488,0.6576030850410461
292,4,1346,31,563,1036,0.9423336386680603
292,37,268,157,136,314,0.868102490901947
292,53,633,108,109,324,0.8144112229347229
292,25,1783,171,137,900,0.49752795696258545
292,57,988,73,365,884,0.9070507884025574
292,60,1213,88,239,399,0.5537451505661011
292,59,1486,1,188,288,0.5277423858642578
293,39,488,107,136,359,0.8496164083480835
293,45,764,76,202,485,0.6557352542877197
293,4,1351,34,563,1034,0.9371572732925415
293,37,269,156,135,311,0.8736438155174255
293,53,633,108,109,320,0.8167802095413208
293,25,1784,170,136,899,0.5029418468475342
293,57,990,75,364,888,0.9099469184875488
293,60,1204,86,259,445,0.6182643175125122
293,59,1485,2,194,295,0.5525791645050049
294,39,484,106,136,357,0.8504862785339355
294,45,762,72,204,489,0.7249699234962463
294,4,1356,37,562,1031,0.9354691505432129
294,37,271,156,132,303,0.8639897704124451
294,53,634,109,108,318,0.8140828013420105
294,25,1789,170,131,897,0.504891574382782
294,57,992,78,362,890,0.8967239856719971
294,60,1202,84,265,467,0.6804385185241699
294,59,1486,1,201,303,0.4860442280769348
295,39,482,107,135,352,0.8412949442863464
295,45,763,70,203,490,0.6963563561439514
295,4,1363,44,557,1022,0.9357975125312805
295,37,271,156,133,305,0.853226900100708
295,53,635,111,108,314,0.8192981481552124
295,25,1795,169,125,894,0.520302951335907
295,57,992,84,359,892,0.8951780796051025
295,60,1204,84,263,476,0.7389765977859497
295,59,1485,0,209,313,0.5674360394477844
296,39,477,106,136,352,0.8366668224334717
296,45,760,66,208,502,0.6772406101226807
296,4,1367,45,553,1020,0.9409226775169373
296,37,270,156,133,303,0.8373177647590637
296,53,636,111,107,311,0.82271808385849
296,57,993,88,358,895,0.8960633277893066
296,60,1204,83,261,481,0.7735622525215149
296,59,1485,0,215,318,0.6382667422294617
297,39,474,103,138,355,0.8269751071929932
297,45,758,63,209,508,0.7070456743240356
297,4,1369,41,551,1028,0.9491882920265198
297,37,268,156,135,307,0.835834264755249
297,53,637,112,107,309,0.820204496383667
297,57,992,91,358,903,0.8818443417549133
297,60,1204,82,258,486,0.7898450493812561
297,59,1486,0,216,320,0.6264171600341797
298,39,472,103,138,354,0.8261538743972778
298,45,758,62,209,512,0.7092500329017639
298,4,1371,33,549,1037,0.9529719352722168
298,37,268,158,135,307,0.8579210638999939
298,53,639,112,108,309,0.8231101036071777
298,57,990,88,358,913,0.8886271119117737
298,60,1208,81,254,487,0.7947068810462952
298,59,1487,0,217,320,0.5781105160713196
299,39,467,102,140,357,0.8370253443717957
299,45,757,61,210,518,0.7359647750854492
299,4,1372,25,548,1044,0.9497538805007935
299,37,268,159,136,308,0.8727065324783325
299,53,642,113,107,308,0.8341734409332275
299,57,988,85,359,920,0.8926373720169067
299,60,1212,81,249,484,0.7863742709159851
299,59,1486,1,215,318,0.45923537015914917
300,39,466,102,141,357,0.8384193778038025
300,45,761,61,209,520,0.6933254599571228
300,4,1374,17,546,1051,0.949367880821228
300,37,268,160,136,309,0.8739078044891357
300,53,644,113,109,307,0.8311060667037964
300,57,987,81,358,926,0.901759684085846
300,60,1216,83,244,483,0.7709411978721619
300,59,1485,0,214,317,0.4675683379173279
301,39,466,103,139,349,0.8540670275688171
301,45,762,62,209,527,0.7104081511497498
301,4,1375,9,545,1059,0.95061856508255
301,37,268,160,135,309,0.8593378067016602
301,53,647,113,110,306,0.8227931261062622
301,57,986,76,358,930,0.9027886390686035
301,60,1212,86,238,481,0.7227962017059326
302,39,465,104,140,350,0.8408556580543518
302,45,765,63,207,527,0.6946361660957336
302,4,1379,5,541,1063,0.9494302868843079
302,37,269,159,134,308,0.8593920469284058
302,53,649,114,111,303,0.8126181364059448
302,57,984,71,358,934,0.9145684838294983
302,60,1222,85,235,481,0.7350860834121704
303,39,465,107,139,347,0.8477945923805237
303,45,760,66,206,531,0.7926763892173767
303,4,1383,4,537,1066,0.9579324722290039
303,37,270,158,134,309,0.850872814655304
303,53,651,114,111,303,0.8260279893875122
303,57,983,66,357,937,0.9130851030349731
303,60,1227,84,233,480,0.7636088132858276
304,39,463,109,138,343,0.8636515736579895
304,45,759,68,206,530,0.7690241932868958
304,4,1388,3,532,1067,0.9623960852622986
304,37,267,157,136,312,0.8572710156440735
304,53,651,113,114,305,0.8237499594688416
304,57,981,62,358,941,0.9086472988128662
304,60,1232,87,228,473,0.7060522437095642
304,67,952,111,62,202,0.48833516240119934
304,59,1486,2,214,317,0.5127655267715454
305,39,462,111,138,341,0.8716198205947876
305,45,759,69,207,533,0.7421375513076782
305,4,1393,3,527,1066,0.9635168313980103
305,37,264,155,137,316,0.8614160418510437
305,53,652,114,115,307,0.810097873210907
305,57,980,61,358,944,0.9062147736549377
305,60,1227,88,225,474,0.6406534910202026
305,59,1486,2,220,326,0.6491294503211975
306,39,461,113,138,339,0.8754804134368896
306,45,760,69,206,532,0.7485368847846985
306,4,1398,3,522,1066,0.9552673697471619
306,37,261,152,138,318,0.8663398623466492
306,53,654,115,115,304,0.8108083009719849
306,57,977,61,360,951,0.8980710506439209
306,60,1222,89,222,474,0.5828856229782104
306,59,1478,1,244,366,0.7540518641471863
306,67,950,110,62,200,0.4978114068508148
307,39,460,113,138,340,0.8831891417503357
307,45,762,69,204,529,0.7559926509857178
307,4,1406,4,514,1065,0.9493752717971802
307,37,262,151,136,319,0.8779606223106384
307,53,656,116,115,302,0.8048982620239258
307,57,966,62,367,964,0.8952544927597046
307,60,1221,87,219,477,0.523550271987915
307,59,1478,1,251,379,0.7609789371490479
307,68,1368,91,95,341,0.5805911421775818
307,67,951,107,62,200,0.5183340907096863
308,39,458,113,138,339,0.8685271739959717
308,45,763,68,204,526,0.7631158232688904
308,4,1416,5,504,1064,0.942283034324646
308,37,261,150,136,318,0.879249095916748
308,53,656,116,117,302,0.7874531149864197
308,57,948,65,374,969,0.8932546377182007
308,60,1221,86,217,478,0.5356877446174622
308,59,1473,1,260,397,0.7816050052642822
308,68,1371,92,93,338,0.637387752532959
308,67,951,105,62,200,0.4959886372089386
309,39,457,113,137,339,0.8720322251319885
309,45,765,64,203,524,0.7321569919586182
309,4,1427,8,493,1061,0.9378463625907898
309,37,261,150,135,318,0.888748288154602
309,53,657,117,118,301,0.8017520308494568
309,57,934,72,380,963,0.8865253925323486
309,60,1219,85,212,476,0.6306167840957642
309,59,1464,2,278,432,0.8871569037437439
309,68,1373,92,92,334,0.6007015705108643
309,67,952,105,62,199,0.4686817228794098
310,39,456,113,137,338,0.8694057464599609
310,45,766,62,202,521,0.7255529165267944
310,4,1439,14,481,1056,0.9355143904685974
310,37,261,150,135,318,0.8814083933830261
310,53,658,117,118,300,0.7991202473640442
310,57,919,75,389,967,0.8932002186775208
310,60,1218,85,208,476,0.6798082590103149
310,59,1458,2,294,464,0.8864549994468689
310,68,1375,92,93,341,0.6002408266067505
311,39,456,113,135,333,0.8526234030723572
311,45,766,63,202,518,0.6387752294540405
311,4,1452,20,468,1049,0.9366727471351624
311,37,259,150,136,319,0.877496063709259
311,53,658,117,119,299,0.7719188928604126
311,57,906,79,399,973,0.8825598955154419
311,60,1219,84,207,482,0.7136151790618896
311,59,1455,1,323,516,0.8648996353149414
311,68,1377,93,93,339,0.5721849799156189
312,39,453,110,137,337,0.8578736186027527
312,45,764,62,203,519,0.5465322136878967
312,4,1464,24,456,1043,0.9310750365257263
312,37,258,150,136,319,0.873881995677948
312,53,658,118,118,298,0.7509958148002625
312,57,892,82,409,982,0.8980071544647217
312,60,1219,83,206,488,0.7481136918067932
312,59,1453,1,348,566,0.8528019785881042
312,68,1380,94,90,337,0.5684109926223755
313,39,449,111,137,335,0.8205385208129883
313,45,763,61,204,521,0.567141592502594
313,4,1476,26,444,1042,0.9282588362693787
313,37,256,152,136,317,0.8513212203979492
313,53,657,119,118,296,0.769086480140686
313,57,885,81,413,977,0.8765208721160889
313,60,1219,82,206,494,0.7474063634872437
313,59,1454,2,365,603,0.8725194334983826
314,39,447,108,137,338,0.8190751671791077
314,45,765,59,203,519,0.7305222153663635
314,4,1491,27,429,1039,0.9041246771812439
314,37,254,152,137,322,0.8520320057868958
314,53,658,119,118,295,0.7868889570236206
314,57,878,78,420,986,0.8989055156707764
314,60,1219,81,206,500,0.7654000520706177
314,59,1458,1,375,623,0.7471492886543274
315,39,445,109,137,336,0.8329727649688721
315,45,765,58,204,524,0.6112483143806458
315,4,1505,24,415,1044,0.8902303576469421
315,37,254,153,137,321,0.8627398610115051
315,53,659,120,118,295,0.7756567001342773
315,57,877,75,425,992,0.8906285166740417
315,60,1220,80,204,504,0.7947960495948792
315,59,1464,2,375,628,0.5980681777000427
316,39,442,109,137,336,0.8641510605812073
316,45,766,58,204,523,0.6979016661643982
316,4,1518,23,402,1046,0.8662348389625549
316,37,259,153,135,316,0.8639678955078125
316,53,659,122,119,294,0.767494261264801
316,57,885,72,428,998,0.8735742568969727
316,60,1221,81,203,504,0.7682669758796692
317,39,440,109,138,337,0.8682615160942078
317,45,766,59,205,524,0.6926389932632446
317,4,1467,9,449,1059,0.8496459722518921
317,37,259,154,137,322,0.8507288098335266
317,53,658,122,119,294,0.7762477993965149
317,57,893,67,429,1002,0.8854447603225708
317,60,1223,81,202,505,0.7904014587402344
318,39,439,108,138,339,0.8777199387550354
318,45,767,60,204,520,0.7602699398994446
318,4,1450,3,443,1063,0.8819002509117126
318,37,260,157,137,321,0.8396866321563721
318,53,658,123,118,294,0.7997658252716064
318,57,910,64,428,1005,0.8842301368713379
318,60,1227,83,198,503,0.7419030070304871
319,39,439,109,138,339,0.877490222454071
319,45,765,62,208,529,0.7893009781837463
319,4,1452,3,431,1046,0.8846362829208374
319,37,260,159,134,311,0.8351089954376221
319,53,658,123,117,294,0.7996300458908081
319,57,927,59,424,1011,0.8859928846359253
319,60,1230,84,196,500,0.6867190003395081
319,59,1512,164,408,850,0.8167639970779419
320,39,439,111,137,337,0.8748019337654114
320,45,765,65,208,526,0.7500624060630798
320,4,1457,3,429,1054,0.8904451131820679
320,37,263,160,133,310,0.8401797413825989
320,53,658,124,117,291,0.800704300403595
320,57,936,58,421,1016,0.885574221611023
320,60,1233,87,194,498,0.6256622672080994
320,59,1535,192,385,868,0.8043296337127686
321,39,437,112,137,337,0.8804831504821777
321,45,762,70,214,540,0.819866955280304
321,4,1464,3,427,1058,0.8882272243499756
321,37,263,159,134,313,0.8374737501144409
321,53,658,123,115,289,0.7760323882102966
321,57,943,57,416,1016,0.8886685371398926
321,60,1236,89,194,499,0.6896700263023376
321,59,1558,211,362,867,0.8324111700057983
322,39,435,114,136,336,0.8785191774368286
322,45,759,72,217,549,0.8143306374549866
322,4,1474,1,427,1065,0.8918208479881287
322,37,261,158,136,316,0.8342573046684265
322,53,658,121,115,288,0.7747848629951477
322,57,949,60,410,1010,0.894764244556427
322,60,1237,92,195,503,0.7303285598754883
322,59,1579,223,341,857,0.8273684978485107
322,70,1151,79,111,145,0.5830763578414917
323,39,433,116,135,335,0.8664825558662415
323,45,755,72,219,552,0.7637602686882019
323,4,1480,1,427,1068,0.8865017294883728
323,37,259,157,138,320,0.8394870758056641
323,53,658,119,114,290,0.7622597813606262
323,57,952,64,405,1009,0.8885945677757263
323,60,1238,95,195,503,0.7421801090240479
323,59,1595,218,325,862,0.821662425994873
323,70,1155,81,107,140,0.576358437538147
324,39,431,116,133,333,0.8252630829811096
324,45,752,71,221,557,0.7950847148895264
324,4,1487,1,425,1070,0.8817130923271179
324,37,256,156,141,326,0.8504654765129089
324,53,658,117,114,290,0.7253400087356567
324,57,956,71,399,1004,0.8745593428611755
324,60,1241,95,193,504,0.7263810634613037
324,59,1601,180,319,900,0.8045765161514282
324,70,1158,83,108,142,0.6354851126670837
325,39,429,118,132,330,0.8249722123146057
325,45,749,69,222,562,0.8343451023101807
325,4,1495,1,424,1070,0.9164085984230042
325,37,255,155,141,325,0.8466632962226868
325,53,658,116,113,291,0.7487486004829407
325,57,962,77,394,998,0.8708773255348206
325,60,1243,93,192,504,0.7469164729118347
325,59,1627,227,293,853,0.8106640577316284
325,70,1159,84,110,144,0.6035218238830566
326,39,425,119,131,329,0.8317028880119324
326,45,747,68,223,566,0.854672908782959
326,4,1501,1,419,1069,0.9219632744789124
326,37,254,154,141,325,0.8492465615272522
326,53,658,116,113,290,0.7348212599754333
326,57,972,78,391,997,0.8835856914520264
326,60,1245,91,191,501,0.7323866486549377
326,59,1645,244,275,836,0.7936290502548218
326,70,1160,85,113,149,0.6907482147216797
327,39,421,120,132,329,0.8559557795524597
327,45,745,66,224,569,0.8373292684555054
327,4,1505,1,415,1068,0.9251406192779541
327,37,253,155,143,329,0.8400843143463135
327,53,657,116,112,291,0.7298449277877808
327,57,981,79,388,994,0.8999834656715393
327,60,1252,90,183,483,0.7355685234069824
327,59,1666,281,254,799,0.7931051254272461
327,70,1163,85,112,150,0.634145200252533
328,39,417,120,132,327,0.8661727905273438
328,45,742,65,224,573,0.8603444695472717
