frame_idx,person_id,x,y,w,h,gender,upper_color,lower_color,hat,glasses,backpack
293,4,1351,34,563,1034,Male,Black,White,0,0,1
293,53,633,108,109,320,Male,Black,Black,1,0,0
293,59,1485,2,194,295,Female,Gray,Blue,0,0,0
294,45,762,72,204,489,Female,Gray,Black,0,0,1
294,4,1356,37,562,1031,Male,Black,White,0,0,1
294,53,634,109,108,318,Male,Black,Black,1,0,0
294,59,1486,1,201,303,Female,Gray,Blue,0,0,0
295,45,763,70,203,490,Female,Gray,Black,0,0,1
295,4,1363,44,557,1022,Male,Black,White,0,0,1
295,53,635,111,108,314,Male,Black,Black,1,0,0
295,59,1485,0,209,313,Female,Gray,Blue,0,0,0
296,45,760,66,208,502,Female,Gray,Black,0,0,1
296,4,1367,45,553,1020,Male,Black,White,0,0,1
296,53,636,111,107,311,Male,Black,Black,1,0,0
296,59,1485,0,215,318,Female,Gray,Blue,0,0,0
297,45,758,63,209,508,Female,Gray,Black,0,0,1
297,4,1369,41,551,1028,Male,Black,White,0,0,1
297,53,637,112,107,309,Male,Black,Black,1,0,0
297,59,1486,0,216,320,Female,Gray,Blue,0,0,0
298,45,758,62,209,512,Female,Gray,Black,0,0,1
298,4,1371,33,549,1037,Male,Black,White,0,0,1
298,53,639,112,108,309,Male,Black,Black,1,0,0
298,59,1487,0,217,320,Female,Gray,Blue,0,0,0
299,45,757,61,210,518,Female,Gray,Black,0,0,1
299,4,1372,25,548,1044,Male,Black,White,0,0,1
299,53,642,113,107,308,Male,Black,Black,1,0,0
299,59,1486,1,215,318,Female,Gray,Blue,0,0,0
300,45,761,61,209,520,Female,Gray,Black,0,0,1
300,4,1374,17,546,1051,Male,Black,White,0,0,1
300,53,644,113,109,307,Male,Black,Black,1,0,0
300,59,1485,0,214,317,Female,Gray,Blue,0,0,0
301,45,762,62,209,527,Female,Gray,Black,0,0,1
301,4,1375,9,545,1059,Male,Black,White,0,0,1
301,53,647,113,110,306,Male,Black,Black,1,0,0
302,45,765,63,207,527,Female,Gray,Black,0,0,1
302,4,1379,5,541,1063,Male,Black,White,0,0,1
302,53,649,114,111,303,Male,Black,Black,1,0,0
303,45,760,66,206,531,Female,Gray,Black,0,0,1
303,4,1383,4,537,1066,Male,Black,White,0,0,1
303,53,651,114,111,303,Male,Black,Black,1,0,0
304,45,759,68,206,530,Female,Gray,Black,0,0,1
304,4,1388,3,532,1067,Male,Black,White,0,0,1
304,53,651,113,114,305,Male,Black,Black,1,0,0
304,67,952,111,62,202,Female,Black,Black,0,0,0
304,59,1486,2,214,317,Female,Gray,Blue,0,0,0
305,45,759,69,207,533,Female,Gray,Black,0,0,1
305,4,1393,3,527,1066,Male,Black,White,0,0,1
305,53,652,114,115,307,Male,Black,Black,1,0,0
305,59,1486,2,220,326,Female,Gray,Blue,0,0,0
306,45,760,69,206,532,Female,Gray,Black,0,0,1
306,4,1398,3,522,1066,Male,Black,White,0,0,1
306,53,654,115,115,304,Male,Black,Black,1,0,0
306,59,1478,1,244,366,Female,Gray,Blue,0,0,0
306,67,950,110,62,200,Female,Black,Black,0,0,0
307,45,762,69,204,529,Female,Gray,Black,0,0,1
307,4,1406,4,514,1065,Male,Black,White,0,0,1
307,53,656,116,115,302,Male,Black,Black,1,0,0
307,59,1478,1,251,379,Female,Gray,Blue,0,0,0
307,67,951,107,62,200,Female,Black,Black,0,0,0
308,45,763,68,204,526,Female,Gray,Black,0,0,1
308,4,1416,5,504,1064,Male,Black,White,0,0,1
308,53,656,116,117,302,Male,Black,Black,1,0,0
308,59,1473,1,260,397,Female,Gray,Blue,0,0,0
308,67,951,105,62,200,Female,Black,Black,0,0,0
309,45,765,64,203,524,Female,Gray,Black,0,0,1
309,4,1427,8,493,1061,Male,Black,White,0,0,1
309,53,657,117,118,301,Male,Black,Black,1,0,0
309,59,1464,2,278,432,Female,Gray,Blue,0,0,0
309,67,952,105,62,199,Female,Black,Black,0,0,0
310,45,766,62,202,521,Female,Gray,Black,0,0,1
310,4,1439,14,481,1056,Male,Black,White,0,0,1
310,53,658,117,118,300,Male,Black,Black,1,0,0
310,59,1458,2,294,464,Female,Gray,Blue,0,0,0
311,45,766,63,202,518,Female,Gray,Black,0,0,1
311,4,1452,20,468,1049,Male,Black,White,0,0,1
311,53,658,117,119,299,Male,Black,Black,1,0,0
311,59,1455,1,323,516,Female,Gray,Blue,0,0,0
312,45,764,62,203,519,Female,Gray,Black,0,0,1
312,4,1464,24,456,1043,Male,Black,White,0,0,1
312,53,658,118,118,298,Male,Black,Black,1,0,0
312,59,1453,1,348,566,Female,Gray,Blue,0,0,0
313,45,763,61,204,521,Female,Gray,Black,0,0,1
313,4,1476,26,444,1042,Male,Black,White,0,0,1
313,53,657,119,118,296,Male,Black,Black,1,0,0
313,59,1454,2,365,603,Female,Gray,Blue,0,0,0
314,45,765,59,203,519,Female,Gray,Black,0,0,1
314,4,1491,27,429,1039,Male,Black,White,0,0,1
314,53,658,119,118,295,Male,Black,Black,1,0,0
314,59,1458,1,375,623,Female,Gray,Blue,0,0,0
315,45,765,58,204,524,Female,Gray,Black,0,0,1
315,4,1505,24,415,1044,Male,Black,White,0,0,1
315,53,659,120,118,295,Male,Black,Black,1,0,0
315,59,1464,2,375,628,Female,Gray,Blue,0,0,0
316,45,766,58,204,523,Female,Gray,Black,0,0,1
316,4,1518,23,402,1046,Male,Black,White,0,0,1
316,53,659,122,119,294,Male,Black,Black,1,0,0
317,45,766,59,205,524,Female,Gray,Black,0,0,1
317,4,1467,9,449,1059,Male,Black,White,0,0,1
317,53,658,122,119,294,Male,Black,Black,1,0,0
318,45,767,60,204,520,Female,Gray,Black,0,0,1
318,4,1450,3,443,1063,Male,Black,White,0,0,1
318,53,658,123,118,294,Male,Black,Black,1,0,0
319,45,765,62,208,529,Female,Gray,Black,0,0,1
319,4,1452,3,431,1046,Male,Black,White,0,0,1
319,53,658,123,117,294,Male,Black,Black,1,0,0
319,59,1512,164,408,850,Female,Gray,Blue,0,0,0
320,45,765,65,208,526,Female,Gray,Black,0,0,1
320,4,1457,3,429,1054,Male,Black,White,0,0,1
320,53,658,124,117,291,Male,Black,Black,1,0,0
320,59,1535,192,385,868,Female,Gray,Blue,0,0,0
321,45,762,70,214,540,Female,Gray,Black,0,0,1
321,4,1464,3,427,1058,Male,Black,White,0,0,1
321,53,658,123,115,289,Male,Black,Black,1,0,0
321,59,1558,211,362,867,Female,Gray,Blue,0,0,0
322,45,759,72,217,549,Female,Gray,Black,0,0,1
322,4,1474,1,427,1065,Male,Black,White,0,0,1
322,53,658,121,115,288,Male,Black,Black,1,0,0
322,59,1579,223,341,857,Female,Gray,Blue,0,0,0
322,70,1151,79,111,145,Male,Black,Blue,1,0,0
323,45,755,72,219,552,Female,Gray,Black,0,0,1
323,4,1480,1,427,1068,Male,Black,White,0,0,1
323,53,658,119,114,290,Male,Black,Black,1,0,0
323,59,1595,218,325,862,Female,Gray,Blue,0,0,0
323,70,1155,81,107,140,Male,Black,Blue,1,0,0
324,45,752,71,221,557,Female,Gray,Black,0,0,1
324,4,1487,1,425,1070,Male,Black,White,0,0,1
324,53,658,117,114,290,Male,Black,Black,1,0,0
324,59,1601,180,319,900,Female,Gray,Blue,0,0,0
324,70,1158,83,108,142,Male,Black,Blue,1,0,0
325,45,749,69,222,562,Female,Gray,Black,0,0,1
325,4,1495,1,424,1070,Male,Black,White,0,0,1
325,53,658,116,113,291,Male,Black,Black,1,0,0
325,59,1627,227,293,853,Female,Gray,Blue,0,0,0
325,70,1159,84,110,144,Male,Black,Blue,1,0,0
326,45,747,68,223,566,Female,Gray,Black,0,0,1
326,4,1501,1,419,1069,Male,Black,White,0,0,1
326,53,658,116,113,290,Male,Black,Black,1,0,0
326,59,1645,244,275,836,Female,Gray,Blue,0,0,0
326,70,1160,85,113,149,Male,Black,Blue,1,0,0
327,45,745,66,224,569,Female,Gray,Black,0,0,1
327,4,1505,1,415,1068,Male,Black,White,0,0,1
327,53,657,116,112,291,Male,Black,Black,1,0,0
327,59,1666,281,254,799,Female,Gray,Blue,0,0,0
327,70,1163,85,112,150,Male,Black,Blue,1,0,0
328,45,742,65,224,573,Female,Gray,Black,0,0,1
328,4,1509,1,411,1069,Male,Black,White,0,0,1
328,53,654,116,114,300,Male,Black,Black,1,0,0
328,59,1688,321,232,759,Female,Gray,Blue,0,0,0
328,70,1168,86,109,149,Male,Black,Blue,1,0,0
329,45,740,65,225,578,Female,Gray,Black,0,0,1
329,4,1514,0,406,1069,Male,Black,White,0,0,1
329,53,654,116,114,303,Male,Black,Black,1,0,0
329,59,1709,340,211,740,Female,Gray,Blue,0,0,0
329,70,1174,84,107,150,Male,Black,Blue,1,0,0
329,67,949,109,84,273,Female,Black,Black,0,0,0
330,45,738,64,226,581,Female,Gray,Black,0,0,1
330,4,1519,0,401,1070,Male,Black,White,0,0,1
330,53,654,116,116,315,Male,Black,Black,1,0,0
330,59,1721,344,199,734,Female,Gray,Blue,0,0,0
330,70,1181,84,101,145,Male,Black,Blue,1,0,0
330,67,949,110,85,274,Female,Black,Black,0,0,0
331,45,736,64,225,580,Female,Gray,Black,0,0,1
331,4,1524,2,396,1070,Male,Black,White,0,0,1
331,53,657,116,113,310,Male,Black,Black,1,0,0
331,59,1730,321,190,757,Female,Gray,Blue,0,0,0
331,67,948,113,84,274,Female,Black,Black,0,0,0
332,45,736,64,223,576,Female,Gray,Black,0,0,1
332,4,1531,2,389,1072,Male,Black,White,0,0,1
332,53,659,115,112,309,Male,Black,Black,1,0,0
332,67,948,116,85,272,Female,Black,Black,0,0,0
333,45,736,65,223,575,Female,Gray,Black,0,0,1
333,4,1537,2,383,1075,Male,Black,White,0,0,1
333,53,661,113,109,304,Male,Black,Black,1,0,0
333,67,949,119,85,270,Female,Black,Black,0,0,0
334,45,735,66,223,575,Female,Gray,Black,0,0,1
334,4,1544,2,376,1076,Male,Black,White,0,0,1
334,53,661,114,113,318,Male,Black,Black,1,0,0
334,67,950,119,84,270,Female,Black,Black,0,0,0
335,45,735,67,223,575,Female,Gray,Black,0,0,1
335,4,1551,1,369,1077,Male,Black,White,0,0,1
335,53,663,116,111,319,Male,Black,Black,1,0,0
335,67,951,117,86,272,Female,Black,Black,0,0,0
336,45,735,70,223,575,Female,Gray,Black,0,0,1
336,4,1558,2,362,1077,Male,Black,White,0,0,1
336,53,663,116,115,336,Male,Black,Black,1,0,0
336,67,953,117,86,272,Female,Black,Black,0,0,0
337,45,735,73,224,577,Female,Gray,Black,0,0,1
337,4,1565,2,355,1074,Male,Black,White,0,0,1
337,53,667,117,114,333,Male,Black,Black,1,0,0
337,67,953,119,86,270,Female,Black,Black,0,0,0
337,74,540,152,98,188,Female,Green,Other,0,1,0
338,45,734,75,225,581,Female,Gray,Black,0,0,1
338,4,1573,2,347,1074,Male,Black,White,0,0,1
338,53,671,113,108,320,Male,Black,Black,1,0,0
338,67,949,119,86,269,Female,Black,Black,0,0,0
339,45,732,75,227,586,Female,Gray,Black,0,0,1
339,4,1580,2,340,1074,Male,Black,White,0,0,1
339,53,674,114,105,309,Male,Black,Black,1,0,0
339,67,946,121,87,267,Female,Black,Black,0,0,0
339,74,538,161,93,180,Female,Green,Other,0,1,0
340,45,730,76,228,588,Female,Gray,Black,0,0,1
340,4,1587,2,333,1077,Male,Black,White,0,0,1
340,53,678,113,103,304,Male,Black,Black,1,0,0
340,67,946,124,87,264,Female,Black,Black,0,0,0
340,74,535,155,97,189,Female,Green,Other,0,1,0
341,45,729,76,227,585,Female,Gray,Black,0,0,1
341,4,1595,3,325,1075,Male,Black,White,0,0,1
341,67,948,125,86,264,Female,Black,Black,0,0,0
341,74,533,157,99,195,Female,Green,Other,0,1,0
342,45,728,75,228,586,Female,Gray,Black,0,0,1
342,4,1604,3,316,1073,Male,Black,White,0,0,1
342,67,946,126,86,264,Female,Black,Black,0,0,0
343,45,725,75,230,590,Female,Gray,Black,0,0,1
343,4,1613,3,307,1073,Male,Black,White,0,0,1
343,67,943,125,87,265,Female,Black,Black,0,0,0
343,70,1233,89,89,134,Male,Black,Blue,1,0,0
344,45,726,73,228,585,Female,Gray,Black,0,0,1
344,4,1621,3,299,1073,Male,Black,White,0,0,1
344,67,941,125,88,267,Female,Black,Black,0,0,0
344,70,1241,90,80,128,Male,Black,Blue,1,0,0
345,45,724,72,229,584,Female,Gray,Black,0,0,1
345,4,1629,2,291,1070,Male,Black,White,0,0,1
345,67,944,125,88,267,Female,Black,Black,0,0,0
345,70,1247,92,75,122,Male,Black,Blue,1,0,0
346,45,721,72,230,584,Female,Gray,Black,0,0,1
346,4,1636,2,284,1073,Male,Black,White,0,0,1
346,67,946,127,87,266,Female,Black,Black,0,0,0
346,70,1255,94,68,113,Male,Black,Blue,1,0,0
346,74,539,163,102,203,Female,Green,Other,0,1,0
347,45,719,71,232,587,Female,Gray,Black,0,0,1
347,4,1644,2,276,1071,Male,Black,White,0,0,1
347,67,949,129,87,264,Female,Black,Black,0,0,0
348,45,716,71,235,589,Female,Gray,Black,0,0,1
348,4,1650,3,270,1073,Male,Black,White,0,0,1
348,67,949,130,87,263,Female,Black,Black,0,0,0
349,45,714,71,235,587,Female,Gray,Black,0,0,1
349,4,1658,3,262,1071,Male,Black,White,0,0,1
349,76,451,160,75,227,Male,Black,Gray,0,1,0
350,45,711,71,238,592,Female,Gray,Black,0,0,1
350,4,1666,2,254,1069,Male,Black,White,0,0,1
350,76,450,158,76,229,Male,Black,Gray,0,1,0
350,74,539,161,103,210,Female,Green,Other,0,1,0
350,67,943,130,89,267,Female,Black,Black,0,0,0
351,45,709,72,239,595,Female,Gray,Black,0,0,1
351,4,1673,1,247,1069,Male,Black,White,0,0,1
351,76,451,155,78,236,Male,Black,Gray,0,1,0
351,74,538,161,104,212,Female,Green,Other,0,1,0
351,67,939,130,90,269,Female,Black,Black,0,0,0
352,45,704,75,242,604,Female,Gray,Black,0,0,1
352,4,1680,1,240,1069,Male,Black,White,0,0,1
352,76,450,153,79,241,Male,Black,Gray,0,1,0
352,74,538,162,102,213,Female,Green,Other,0,1,0
353,45,702,77,244,607,Female,Gray,Black,0,0,1
353,4,1686,1,234,1070,Male,Black,White,0,0,1
353,76,449,152,80,243,Male,Black,Gray,0,1,0
353,74,538,166,99,210,Female,Green,Other,0,1,0
353,77,1042,128,68,269,Female,White,White,0,1,0
353,67,940,129,92,272,Female,Black,Black,0,0,0
354,45,699,79,244,607,Female,Gray,Black,0,0,1
354,4,1692,2,228,1072,Male,Black,White,0,0,1
354,76,448,153,79,240,Male,Black,Gray,0,1,0
354,74,538,164,100,216,Female,Green,Other,0,1,0
354,77,1041,128,68,270,Female,White,White,0,1,0
354,67,942,134,91,267,Female,Black,Black,0,0,0
355,45,698,81,245,607,Female,Gray,Black,0,0,1
355,4,1699,2,221,1073,Male,Black,White,0,0,1
355,76,448,153,79,240,Male,Black,Gray,0,1,0
355,74,538,161,100,219,Female,Green,Other,0,1,0
355,77,1042,127,69,273,Female,White,White,0,1,0
355,67,944,135,90,266,Female,Black,Black,0,0,0
356,45,697,82,246,610,Female,Gray,Black,0,0,1
356,4,1705,3,215,1072,Male,Black,White,0,0,1
356,76,447,152,81,247,Male,Black,Gray,0,1,0
356,74,539,161,98,216,Female,Green,Other,0,1,0
356,77,1044,127,70,274,Female,White,White,0,1,0
356,67,945,137,90,265,Female,Black,Black,0,0,0
357,45,693,83,247,612,Female,Gray,Black,0,0,1
357,4,1711,6,209,1067,Male,Black,White,0,0,1
357,76,444,154,84,252,Male,Black,Gray,0,1,0
357,74,538,161,98,219,Female,Green,Other,0,1,0
357,77,1047,128,71,272,Female,White,White,0,1,0
357,67,944,136,91,267,Female,Black,Black,0,0,0
358,45,685,83,246,613,Female,Gray,Black,0,0,1
358,4,1720,33,200,1037,Male,Black,White,0,0,1
358,76,443,155,85,255,Male,Black,Gray,0,1,0
358,74,538,162,98,224,Female,Green,Other,0,1,0
358,77,1049,127,71,274,Female,White,White,0,1,0
358,67,941,133,94,272,Female,Black,Black,0,0,0
359,45,679,84,246,614,Female,Gray,Black,0,0,1
359,4,1728,70,192,1000,Male,Black,White,0,0,1
359,76,446,153,88,264,Male,Black,Gray,0,1,0
359,74,537,164,98,226,Female,Green,Other,0,1,0
359,77,1049,127,73,275,Female,White,White,0,1,0
359,67,939,131,96,277,Female,Black,Black,0,0,0
359,79,98,145,104,273,Male,Black,Other,1,0,0
360,45,673,84,246,615,Female,Gray,Black,0,0,1
360,4,1733,75,187,995,Male,Black,White,0,0,1
360,76,444,144,94,276,Male,Black,Gray,0,1,0
360,74,537,163,99,230,Female,Green,Other,0,1,0
360,77,1049,127,74,277,Female,White,White,0,1,0
360,67,934,130,100,279,Female,Black,Black,0,0,0
360,79,93,147,122,320,Male,Black,Other,1,0,0
361,45,669,82,248,621,Female,Gray,Black,0,0,1
361,4,1739,80,181,990,Male,Black,White,0,0,1
361,76,433,135,100,288,Male,Black,Gray,0,1,0
361,74,536,163,98,233,Female,Green,Other,0,1,0
361,77,1047,127,76,278,Female,White,White,0,1,0
361,67,936,132,100,277,Female,Black,Black,0,0,0
361,79,95,149,127,331,Male,Black,Other,1,0,0
362,45,668,80,245,616,Female,Gray,Black,0,0,1
362,4,1744,88,176,980,Male,Black,White,0,0,1
362,76,428,130,105,293,Male,Black,Gray,0,1,0
362,74,536,162,98,236,Female,Green,Other,0,1,0
362,77,1046,127,78,279,Female,White,White,0,1,0
362,67,934,132,102,277,Female,Black,Black,0,0,0
362,79,100,151,126,327,Male,Black,Other,1,0,0
363,45,665,80,245,616,Female,Gray,Black,0,0,1
363,4,1750,112,170,956,Male,Black,White,0,0,1
363,76,430,130,106,294,Male,Black,Gray,0,1,0
363,77,1045,127,79,281,Female,White,White,0,1,0
363,67,936,136,101,273,Female,Black,Black,0,0,0
363,79,104,154,125,322,Male,Black,Other,1,0,0
364,45,663,79,245,617,Female,Gray,Black,0,0,1
364,4,1757,131,163,937,Male,Black,White,0,0,1
364,76,434,129,107,294,Male,Black,Gray,0,1,0
364,77,1043,129,80,281,Female,White,White,0,1,0
364,67,938,136,101,275,Female,Black,Black,0,0,0
364,79,108,157,124,319,Male,Black,Other,1,0,0
365,45,658,78,249,627,Female,Gray,Black,0,0,1
365,4,1763,145,157,921,Male,Black,White,0,0,1
365,76,437,128,108,296,Male,Black,Gray,0,1,0
365,77,1041,130,81,281,Female,White,White,0,1,0
365,67,939,136,101,277,Female,Black,Black,0,0,0
365,79,110,157,126,322,Male,Black,Other,1,0,0
366,45,655,77,248,629,Female,Gray,Black,0,0,1
366,4,1770,156,150,907,Male,Black,White,0,0,1
366,76,441,125,108,298,Male,Black,Gray,0,1,0
366,77,1041,131,81,280,Female,White,White,0,1,0
366,67,940,139,101,274,Female,Black,Black,0,0,0
366,79,113,156,125,324,Male,Black,Other,1,0,0
367,45,653,78,245,622,Female,Gray,Black,0,0,1
367,4,1792,164,128,699,Male,Black,White,0,0,1
367,76,456,121,108,304,Male,Black,Gray,0,1,0
367,77,1039,133,80,278,Female,White,White,0,1,0
367,67,936,138,102,275,Female,Black,Black,0,0,0
367,79,113,155,127,325,Male,Black,Other,1,0,0
368,45,651,78,242,612,Female,Gray,Black,0,0,1
368,4,1804,164,115,615,Male,Black,White,0,0,1
368,76,466,120,106,302,Male,Black,Gray,0,1,0
368,77,1038,134,80,277,Female,White,White,0,1,0
368,67,932,138,104,275,Female,Black,Black,0,0,0
368,79,114,153,128,328,Male,Black,Other,1,0,0
369,45,648,78,241,611,Female,Gray,Black,0,0,1
369,4,1812,170,108,580,Male,Black,White,0,0,1
369,76,475,120,105,304,Male,Black,Gray,0,1,0
369,77,1036,133,80,277,Female,White,White,0,1,0
369,67,935,140,104,274,Female,Black,Black,0,0,0
369,79,115,152,127,329,Male,Black,Other,1,0,0
370,45,644,78,244,617,Female,Gray,Black,0,0,1
370,4,1819,187,101,562,Male,Black,White,0,0,1
370,76,493,121,105,303,Male,Black,Gray,0,1,0
370,77,1034,131,81,279,Female,White,White,0,1,0
370,67,932,139,106,275,Female,Black,Black,0,0,0
370,79,118,149,128,332,Male,Black,Other,1,0,0
371,45,643,79,245,618,Female,Gray,Black,0,0,1
371,4,1831,210,89,539,Male,Black,White,0,0,1
371,76,499,125,102,299,Male,Black,Gray,0,1,0
371,77,1033,130,82,281,Female,White,White,0,1,0
371,67,929,135,109,279,Female,Black,Black,0,0,0
371,79,121,148,128,332,Male,Black,Other,1,0,0
372,45,640,80,248,625,Female,Gray,Black,0,0,1
372,4,1841,240,79,508,Male,Black,White,0,0,1
372,76,513,125,107,298,Male,Black,Gray,0,1,0
372,77,1032,129,82,281,Female,White,White,0,1,0
372,67,928,131,112,283,Female,Black,Black,0,0,0
372,79,124,148,128,334,Male,Black,Other,1,0,0
372,86,1255,142,88,228,Female,Blue,Black,1,0,1
373,45,639,81,247,621,Female,Gray,Black,0,0,1
373,4,1852,254,68,494,Male,Black,White,0,0,1
373,76,519,125,110,299,Male,Black,Gray,0,1,0
373,77,1032,128,82,281,Female,White,White,0,1,0
373,67,928,129,114,283,Female,Black,Black,0,0,0
373,79,126,149,127,334,Male,Black,Other,1,0,0
373,86,1254,141,88,229,Female,Blue,Black,1,0,1
374,45,637,83,249,627,Female,Gray,Black,0,0,1
374,77,1032,128,82,282,Female,White,White,0,1,0
374,67,926,128,115,285,Female,Black,Black,0,0,0
374,79,127,149,127,336,Male,Black,Other,1,0,0
374,86,1252,143,87,227,Female,Blue,Black,1,0,1
375,45,632,85,254,638,Female,Gray,Black,0,0,1
375,77,1033,128,82,282,Female,White,White,0,1,0
375,67,924,127,117,288,Female,Black,Black,0,0,0
375,79,129,150,123,329,Male,Black,Other,1,0,0
375,86,1250,139,88,230,Female,Blue,Black,1,0,1
375,88,1327,102,117,263,Female,Black,Black,0,1,0
375,76,519,129,112,293,Male,Black,Gray,0,1,0
376,45,628,84,258,649,Female,Gray,Black,0,0,1
376,77,1033,128,82,282,Female,White,White,0,1,0
376,67,923,128,117,285,Female,Black,Black,0,0,0
376,79,131,150,122,330,Male,Black,Other,1,0,0
376,86,1253,136,88,233,Female,Blue,Black,1,0,1
376,88,1333,105,115,258,Female,Black,Black,0,1,0
376,76,516,127,114,295,Male,Black,Gray,0,1,0
377,45,629,82,255,637,Female,Gray,Black,0,0,1
377,77,1034,128,83,282,Female,White,White,0,1,0
377,67,922,127,118,287,Female,Black,Black,0,0,0
377,79,131,151,121,333,Male,Black,Other,1,0,0
377,86,1253,133,89,234,Female,Blue,Black,1,0,1
377,88,1344,109,113,249,Female,Black,Black,0,1,0
377,76,521,123,114,292,Male,Black,Gray,0,1,0
378,45,629,81,253,631,Female,Gray,Black,0,0,1
378,77,1034,129,84,282,Female,White,White,0,1,0
378,67,922,127,118,286,Female,Black,Black,0,0,0
378,79,133,153,118,329,Male,Black,Other,1,0,0
378,88,1349,107,112,243,Female,Black,Black,0,1,0
378,89,371,160,64,271,Female,Black,Black,0,0,0
379,45,622,81,255,632,Female,Gray,Black,0,0,1
379,77,1034,128,85,283,Female,White,White,0,1,0
379,67,923,127,119,287,Female,Black,Black,0,0,0
379,79,135,154,116,327,Male,Black,Other,1,0,0
379,88,1354,112,116,247,Female,Black,Black,0,1,0
379,89,376,159,65,273,Female,Black,Black,0,0,0
380,45,622,80,249,613,Female,Gray,Black,0,0,1
380,77,1032,127,86,284,Female,White,White,0,1,0
380,67,924,127,119,289,Female,Black,Black,0,0,0
380,79,138,153,115,331,Male,Black,Other,1,0,0
380,88,1350,113,128,266,Female,Black,Black,0,1,0
380,89,385,158,67,275,Female,Black,Black,0,0,0
381,45,622,78,247,606,Female,Gray,Black,0,0,1
381,77,1031,127,87,284,Female,White,White,0,1,0
381,67,924,128,120,287,Female,Black,Black,0,0,0
381,79,141,153,114,331,Male,Black,Other,1,0,0
381,88,1317,109,217,459,Female,Black,Black,0,1,0
381,89,398,157,70,277,Female,Black,Black,0,0,0
381,91,1184,133,41,119,Female,Gray,Gray,0,0,0
382,45,616,75,253,619,Female,Gray,Black,0,0,1
382,77,1031,126,88,285,Female,White,White,0,1,0
382,67,925,128,119,287,Female,Black,Black,0,0,0
382,79,144,155,111,330,Male,Black,Other,1,0,0
382,88,1308,104,245,528,Female,Black,Black,0,1,0
382,89,406,160,71,273,Female,Black,Black,0,0,0
383,45,612,73,257,626,Female,Gray,Black,0,0,1
383,77,1031,126,89,286,Female,White,White,0,1,0
383,67,926,128,119,286,Female,Black,Black,0,0,0
383,79,146,155,109,330,Male,Black,Other,1,0,0
383,88,1308,103,255,558,Female,Black,Black,0,1,0
383,89,410,162,74,271,Female,Black,Black,0,0,0
384,45,609,71,257,628,Female,Gray,Black,0,0,1
384,77,1031,125,90,287,Female,White,White,0,1,0
384,67,925,128,120,287,Female,Black,Black,0,0,0
384,79,147,153,108,331,Male,Black,Other,1,0,0
384,88,1312,101,261,575,Female,Black,Black,0,1,0
384,89,411,167,76,266,Female,Black,Black,0,0,0
384,74,536,167,94,224,Female,Green,Other,0,1,0
385,45,605,70,260,637,Female,Gray,Black,0,0,1
385,77,1030,124,91,288,Female,White,White,0,1,0
385,67,924,128,120,286,Female,Black,Black,0,0,0
385,79,150,155,103,320,Male,Black,Other,1,0,0
385,88,1322,99,262,582,Female,Black,Black,0,1,0
385,89,408,167,80,266,Female,Black,Black,0,0,0
385,74,537,168,94,222,Female,Green,Other,0,1,0
386,45,601,70,263,643,Female,Gray,Black,0,0,1
386,77,1029,124,92,287,Female,White,White,0,1,0
386,67,921,128,119,285,Female,Black,Black,0,0,0
386,79,151,153,100,318,Male,Black,Other,1,0,0
386,88,1332,96,262,584,Female,Black,Black,0,1,0
386,89,410,164,84,269,Female,Black,Black,0,0,0
386,74,537,170,93,220,Female,Green,Other,0,1,0
387,45,600,71,260,634,Female,Gray,Black,0,0,1
387,77,1028,124,93,286,Female,White,White,0,1,0
387,67,919,128,117,285,Female,Black,Black,0,0,0
387,79,152,150,98,314,Male,Black,Other,1,0,0
387,88,1345,93,265,588,Female,Black,Black,0,1,0
387,89,415,159,87,272,Female,Black,Black,0,0,0
387,74,536,171,92,221,Female,Green,Other,0,1,0
388,45,596,70,261,636,Female,Gray,Black,0,0,1
388,77,1028,124,93,286,Female,White,White,0,1,0
388,67,918,128,116,283,Female,Black,Black,0,0,0
388,79,154,147,95,303,Male,Black,Other,1,0,0
388,88,1338,91,262,589,Female,Black,Black,0,1,0
388,89,418,155,88,276,Female,Black,Black,0,0,0
388,74,535,172,92,219,Female,Green,Other,0,1,0
389,45,594,71,262,634,Female,Gray,Black,0,0,1
389,77,1028,124,93,285,Female,White,White,0,1,0
389,67,921,127,115,283,Female,Black,Black,0,0,0
389,79,157,145,91,293,Male,Black,Other,1,0,0
389,88,1340,88,258,591,Female,Black,Black,0,1,0
389,89,425,154,89,276,Female,Black,Black,0,0,0
389,74,533,170,92,220,Female,Green,Other,0,1,0
390,45,591,72,261,631,Female,Gray,Black,0,0,1
390,77,1026,120,95,288,Female,White,White,0,1,0
390,67,920,126,115,283,Female,Black,Black,0,0,0
390,79,159,144,90,290,Male,Black,Other,1,0,0
390,88,1345,89,253,586,Female,Black,Black,0,1,0
390,89,434,151,91,279,Female,Black,Black,0,0,0
391,45,583,72,265,633,Female,Gray,Black,0,0,1
391,77,1024,115,97,293,Female,White,White,0,1,0
391,67,919,124,114,284,Female,Black,Black,0,0,0
391,79,161,144,90,290,Male,Black,Other,1,0,0
391,88,1349,90,250,585,Female,Black,Black,0,1,0
391,89,441,150,92,278,Female,Black,Black,0,0,0
392,45,579,75,267,630,Female,Gray,Black,0,0,1
392,77,1022,113,97,295,Female,White,White,0,1,0
392,67,919,123,113,284,Female,Black,Black,0,0,0
392,79,163,142,91,293,Male,Black,Other,1,0,0
